nqueens, 13, 1.3931402999987768
nqueens, 13, 1.47937230000025
nqueens, 13, 1.415766899999653
nqueens, 13, 1.4410440999999992
nqueens, 13, 1.462652700000035
nqueens, 14, 1.7644509999990987
nqueens, 14, 1.8912227000000712
nqueens, 14, 1.8355627000000823
nqueens, 14, 1.7635002000006352
nqueens, 14, 1.7941984999997658
nqueens, 15, 2.316456599999583
nqueens, 15, 2.382077300000674
nqueens, 15, 2.2450494000004255
nqueens, 15, 2.242954600000303
nqueens, 15, 2.3337823999991087
nqueens, 16, 2.786006300000736
nqueens, 16, 2.7580940000007104
nqueens, 16, 2.7475912000008975
nqueens, 16, 2.773118600000089
nqueens, 16, 2.8547187999993184
nqueens, 17, 3.288026300000638
nqueens, 17, 3.408660199998849
nqueens, 17, 3.4580292999999074
nqueens, 17, 3.3321087999993324
nqueens, 17, 3.3134258999998565
nqueens, 18, 3.9629052999989653
nqueens, 18, 4.065335100000084
nqueens, 18, 4.117240799998399
nqueens, 18, 4.0049722000003385
nqueens, 18, 3.970756099999562
nqueens, 19, 4.7943894999989425
nqueens, 19, 4.817894300000262
nqueens, 19, 4.77624250000008
nqueens, 19, 4.916791400000875
nqueens, 19, 4.742994700000054
nqueens, 20, 5.982087599999431
nqueens, 20, 6.217303100000208
nqueens, 20, 5.799426800000219
nqueens, 20, 5.706156700000065
nqueens, 20, 5.759115700000621
nqueens, 21, 6.611125800000082
nqueens, 21, 6.753592399998524
nqueens, 21, 6.777946100000918
nqueens, 21, 6.681088200000886
nqueens, 21, 6.902846799999679
nqueens, 22, 7.6449730999993335
nqueens, 22, 7.794751400000678
nqueens, 22, 7.737599599999157
nqueens, 22, 7.75422830000025
nqueens, 22, 7.873387499999808
nqueens, 23, 8.96472679999897
nqueens, 23, 9.033940600000278
nqueens, 23, 9.0215275999999
nqueens, 23, 8.992719800000486
nqueens, 23, 9.044518900000185
nqueens, 24, 10.602831199999855
nqueens, 24, 10.387587799999892
nqueens, 24, 10.381256799999392
nqueens, 24, 10.331325400000424
nqueens, 24, 10.84153890000016
nqueens, 25, 11.642152000000351
nqueens, 25, 11.753308899998956
nqueens, 25, 11.632753899999443
nqueens, 25, 11.8964976999996
nqueens, 25, 11.60022779999963
nqueens, 26, 13.329215499999918
nqueens, 26, 13.672971199999665
nqueens, 26, 13.47323359999973
nqueens, 26, 13.495532699998876
nqueens, 26, 13.429516000000149
nqueens, 27, 14.801420199999484
nqueens, 27, 15.062054400001216
nqueens, 27, 15.200413300000946
nqueens, 27, 14.951858799999172
nqueens, 27, 15.068855800000165
nqueens, 28, 16.65707939999993
nqueens, 28, 16.97909240000081
nqueens, 28, 16.959229899999627
nqueens, 28, 17.218805900000007
nqueens, 28, 16.930061099999875
nqueens, 29, 18.47916869999972
nqueens, 29, 18.840479099999357
nqueens, 29, 18.7392875000005
nqueens, 29, 18.903626900000745
nqueens, 29, 19.036837400000877
nqueens, 30, 20.61809340000036
nqueens, 30, 21.249094600001627
nqueens, 30, 21.37636559999919
nqueens, 30, 21.04917519999981
nqueens, 30, 21.21154039999965
nqueens, 31, 26.512338700002147
nqueens, 31, 27.024162100002286
nqueens, 31, 26.74027710000155
nqueens, 31, 26.66122909999831
nqueens, 31, 26.819082599999092
coloring, 10, 0.3074
coloring, 10, 0.3236
coloring, 10, 0.2956
coloring, 15, 0.6742    
coloring, 15, 0.6783
coloring, 15, 0.6471
coloring, 20, 1.2751
coloring, 20, 1.1538
coloring, 20, 1.1512
coloring, 25, 1.8706
coloring, 25, 1.8505
coloring, 25, 1.8798
coloring, 30, 2.6968
coloring, 30, 2.7144
coloring, 30, 2.6857
coloring, 35, 3.6692
coloring, 35, 3.6251
coloring, 35, 3.6085
coloring, 40, 4.8375
coloring, 40, 4.8493
coloring, 40, 4.7614
coloring, 45, 6.2421
coloring, 45, 6.0913
coloring, 45, 6.0684
coloring, 50, 7.69
coloring, 50, 7.632
coloring, 50, 7.6335
coloring, 55, 9.4316
coloring, 55, 9.449
coloring, 55, 9.4509
coloring, 60, 11.3548
coloring, 60, 11.0914
coloring, 60, 11.2525
coloring, 65, 13.3838
coloring, 65, 13.1898
coloring, 65, 13.1758
coloring, 70, 15.5951
coloring, 70, 15.9308
coloring, 70, 15.8332
coloring, 75, 18.4073
coloring, 75, 18.2254
coloring, 75, 18.1198
coloring, 80, 20.8273
coloring, 80, 20.8443
coloring, 80, 20.7631
coloring, 85, 23.7433
coloring, 85, 23.4412
coloring, 85, 23.3652
coloring, 90, 26.1667
coloring, 90, 26.7791
coloring, 90, 25.5144
coloring, 95, 28.7276
coloring, 95, 28.6052
coloring, 95, 28.7419
coloring, 100, 31.9635
coloring, 100, 31.6977
coloring, 100, 31.6762
coloring, 105, 35.2839
coloring, 105, 37.1
coloring, 105, 36.6446
coloring, 110, 40.1821
coloring, 110, 40.2226
coloring, 110, 40.328
coloring, 115, 44.172
coloring, 115, 44.8251
coloring, 115, 44.2854
coloring, 120, 52.263
coloring, 120, 64.8931
coloring, 120, 47.4851
